mentor_name,protege_name,mentor_background,protege_background,mentor_coordinator_type,shotgun_mentor,shotgun_protege,shotgun_zscore_mentor,shotgun_zscore_protege
Marc Trestman,Aaron Kromer,Offensive,,OC,0.0382622745740821,-0.111145245018148,0.7083934944231272,-0.4584124825595758
Marc Trestman,Aaron Kromer,Offensive,,OC,0.0382622745740821,-0.111145245018148,0.7083934944231272,-0.4584124825595758
John Fox,Adam Gase,Defensive,Offensive,DC,-0.06635486427619855,0.03542575639122246,-0.10861962003383027,0.6862415546906847
John Fox,Adam Gase,Defensive,Offensive,DC,-0.06635486427619855,0.03542575639122246,-0.10861962003383027,0.6862415546906847
John Fox,Adam Gase,Defensive,Offensive,DC,-0.06635486427619855,0.03542575639122246,-0.10861962003383027,0.6862415546906847
Bill Parcells,Al Groh,Defensive,,DC,-0.19735716819040192,-0.2746015342076619,-1.1316890854983126,-1.734933073506166
Bill Parcells,Al Groh,Defensive,,DC,-0.19735716819040192,-0.2746015342076619,-1.1316890854983126,-1.734933073506166
Bill Parcells,Al Groh,Defensive,,DC,-0.19735716819040192,-0.2746015342076619,-1.1316890854983126,-1.734933073506166
Bill Parcells,Al Groh,Defensive,,DC,-0.19735716819040192,-0.2746015342076619,-1.1316890854983126,-1.734933073506166
Rex Ryan,Anthony Lynn,Defensive,Offensive,DC,0.02627515318228541,0.03612795582724632,0.6147794318582802,0.6917254185632842
Dan Campbell,Anthony Lynn,Offensive,Offensive,Other,-0.04742588101520575,0.03612795582724632,0.03920728230288796,0.6917254185632842
Mike Vrabel,Arthur Smith,Defensive,Offensive,DC,-0.024850076505681395,0.10500410691655555,0.2155142292945704,1.2296173866643934
Mike Vrabel,Arthur Smith,Defensive,Offensive,DC,-0.024850076505681395,0.10500410691655555,0.2155142292945704,1.2296173866643934
Mike Tomlin,Arthur Smith,Defensive,Offensive,DC,0.01846025698693592,0.10500410691655555,0.5537485840460703,1.2296173866643934
Mike Tomlin,Arthur Smith,Defensive,Offensive,DC,0.01846025698693592,0.10500410691655555,0.5537485840460703,1.2296173866643934
Tom Coughlin,Ben McAdoo,Offensive,Offensive,Other,-0.09417561702531564,0.05505374899461095,-0.32588726948295443,0.83952740769401
Tom Coughlin,Ben McAdoo,Offensive,Offensive,Other,-0.09417561702531564,0.05505374899461095,-0.32588726948295443,0.83952740769401
Matt Rhule,Ben McAdoo,Both,Offensive,Other,0.03326032345814963,0.05505374899461095,0.6693304909372652,0.83952740769401
Bill Parcells,Bill Belichick,Defensive,Defensive,DC,-0.19735716819040192,-0.07131306503724548,-1.1316890854983126,-0.1473409527944514
Bill Parcells,Bill Belichick,Defensive,Defensive,DC,-0.19735716819040192,-0.07131306503724548,-1.1316890854983126,-0.1473409527944514
Bill Parcells,Bill Belichick,Defensive,Defensive,DC,-0.19735716819040192,-0.07131306503724548,-1.1316890854983126,-0.1473409527944514
Bill Parcells,Bill Belichick,Defensive,Defensive,DC,-0.19735716819040192,-0.07131306503724548,-1.1316890854983126,-0.1473409527944514
Bill Parcells,Bill Belichick,Defensive,Defensive,DC,-0.19735716819040192,-0.07131306503724548,-1.1316890854983126,-0.1473409527944514
Bill Parcells,Bill Belichick,Defensive,Defensive,DC,-0.19735716819040192,-0.07131306503724548,-1.1316890854983126,-0.1473409527944514
Bill Parcells,Bill Belichick,Defensive,Defensive,DC,-0.19735716819040192,-0.07131306503724548,-1.1316890854983126,-0.1473409527944514
Bill Parcells,Bill Belichick,Defensive,Defensive,DC,-0.19735716819040192,-0.07131306503724548,-1.1316890854983126,-0.1473409527944514
Bill Parcells,Bill Belichick,Defensive,Defensive,DC,-0.19735716819040192,-0.07131306503724548,-1.1316890854983126,-0.1473409527944514
Jon Gruden,Bill Callahan,Offensive,,OC,-0.12155301075735678,-0.17384885505689027,-0.5396924830889206,-0.9480996627716342
Jon Gruden,Bill Callahan,Offensive,,OC,-0.12155301075735678,-0.17384885505689027,-0.5396924830889206,-0.9480996627716342
Jon Gruden,Bill Callahan,Offensive,,OC,-0.12155301075735678,-0.17384885505689027,-0.5396924830889206,-0.9480996627716342
Jon Gruden,Bill Callahan,Offensive,,OC,-0.12155301075735678,-0.17384885505689027,-0.5396924830889206,-0.9480996627716342
Jason Garrett,Bill Callahan,Offensive,,OC,-0.05982013701103115,-0.17384885505689027,-0.05758631962325541,-0.9480996627716342
Jason Garrett,Bill Callahan,Offensive,,OC,-0.05982013701103115,-0.17384885505689027,-0.05758631962325541,-0.9480996627716342
Jason Garrett,Bill Callahan,Offensive,,OC,-0.05982013701103115,-0.17384885505689027,-0.05758631962325541,-0.9480996627716342
Marty Schottenheimer,Bill Cowher,Defensive,Defensive,DC,-0.2000904534055159,-0.08872920369382274,-1.1530348218742164,-0.28335321466664876
Marty Schottenheimer,Bill Cowher,Defensive,Defensive,DC,-0.2000904534055159,-0.08872920369382274,-1.1530348218742164,-0.28335321466664876
Marty Schottenheimer,Bill Cowher,Defensive,Defensive,DC,-0.2000904534055159,-0.08872920369382274,-1.1530348218742164,-0.28335321466664876
Bill Belichick,Bill O'Brien,Defensive,Offensive,DC,-0.07131306503724548,0.08070918543565679,-0.1473409527944514,1.0398849041788714
Bill Belichick,Bill O'Brien,Defensive,Offensive,DC,-0.07131306503724548,0.08070918543565679,-0.1473409527944514,1.0398849041788714
Tom Coughlin,Bobby Petrino,Offensive,Offensive,Other,-0.09417561702531564,0.0346193980044267,-0.32588726948295443,0.679944255947815
Andy Reid,Brad Childress,Offensive,Offensive,Other,-0.018305834573525033,-0.14095854571012978,0.26662183500344655,-0.6912410412286933
Andy Reid,Brad Childress,Offensive,Offensive,Other,-0.018305834573525033,-0.14095854571012978,0.26662183500344655,-0.6912410412286933
Andy Reid,Brad Childress,Offensive,Offensive,Other,-0.018305834573525033,-0.14095854571012978,0.26662183500344655,-0.6912410412286933
Andy Reid,Brad Childress,Offensive,Offensive,Other,-0.018305834573525033,-0.14095854571012978,0.26662183500344655,-0.6912410412286933
Pat Shurmur,Brad Childress,Offensive,Offensive,OC,-0.04096146254100995,-0.14095854571012978,0.089691502467944,-0.6912410412286933
Andy Reid,Brad Childress,Offensive,Offensive,Other,-0.018305834573525033,-0.14095854571012978,0.26662183500344655,-0.6912410412286933
Sean McVay,Brandon Staley,Offensive,Defensive,OC,-0.03628621640380825,0.02913525117380687,0.12620308603241626,0.6371155193615828
Dennis Green,Brian Billick,Offensive,Offensive,Other,-0.18215755516754895,-0.12688512700910215,-1.012986898544857,-0.5813339287770845
Dennis Green,Brian Billick,Offensive,Offensive,Other,-0.18215755516754895,-0.12688512700910215,-1.012986898544857,-0.5813339287770845
Dennis Green,Brian Billick,Offensive,Offensive,Other,-0.18215755516754895,-0.12688512700910215,-1.012986898544857,-0.5813339287770845
Dennis Green,Brian Billick,Offensive,Offensive,Other,-0.18215755516754895,-0.12688512700910215,-1.012986898544857,-0.5813339287770845
Dennis Green,Brian Billick,Offensive,Offensive,Other,-0.18215755516754895,-0.12688512700910215,-1.012986898544857,-0.5813339287770845
Dennis Green,Brian Billick,Offensive,Offensive,Other,-0.18215755516754895,-0.12688512700910215,-1.012986898544857,-0.5813339287770845
Zac Taylor,Brian Callahan,Offensive,Offensive,Other,0.10557835372605194,0.150547633045598,1.2341019976894094,1.5852919781793855
Zac Taylor,Brian Callahan,Offensive,Offensive,Other,0.10557835372605194,0.150547633045598,1.2341019976894094,1.5852919781793855
Zac Taylor,Brian Callahan,Offensive,Offensive,Other,0.10557835372605194,0.150547633045598,1.2341019976894094,1.5852919781793855
Zac Taylor,Brian Callahan,Offensive,Offensive,Other,0.10557835372605194,0.150547633045598,1.2341019976894094,1.5852919781793855
Zac Taylor,Brian Callahan,Offensive,Offensive,Other,0.10557835372605194,0.150547633045598,1.2341019976894094,1.5852919781793855
Eric Mangini,Brian Daboll,Defensive,Offensive,DC,-0.05246724200524944,0.10621848041184846,-0.00016349469257151693,1.239101101115074
Eric Mangini,Brian Daboll,Defensive,Offensive,DC,-0.05246724200524944,0.10621848041184846,-0.00016349469257151693,1.239101101115074
Tony Sparano,Brian Daboll,Offensive,Offensive,OC,-0.1233259025057051,0.10621848041184846,-0.5535379755658851,1.239101101115074
Romeo Crennel,Brian Daboll,Defensive,Offensive,DC,-0.10513931957465326,0.10621848041184846,-0.4115088881226424,1.239101101115074
Sean McDermott,Brian Daboll,Defensive,Offensive,DC,0.03900027039787352,0.10621848041184846,0.7141569120913827,1.239101101115074
Sean McDermott,Brian Daboll,Defensive,Offensive,DC,0.03900027039787352,0.10621848041184846,0.7141569120913827,1.239101101115074
Sean McDermott,Brian Daboll,Defensive,Offensive,DC,0.03900027039787352,0.10621848041184846,0.7141569120913827,1.239101101115074
Sean McDermott,Brian Daboll,Defensive,Offensive,DC,0.03900027039787352,0.10621848041184846,0.7141569120913827,1.239101101115074
Kevin O'Connell,Brian Flores,Offensive,Defensive,OC,-0.025312001899618266,0.10007465955806238,0.21190679834305812,1.1911206051315149
Kevin O'Connell,Brian Flores,Offensive,Defensive,OC,-0.025312001899618266,0.10007465955806238,0.21190679834305812,1.1911206051315149
Kevin O'Connell,Brian Flores,Offensive,Defensive,OC,-0.025312001899618266,0.10007465955806238,0.21190679834305812,1.1911206051315149
Butch Davis,Bruce Arians,,Offensive,DC,-0.11862505714236952,-0.06693801655855904,-0.5168264734823138,-0.113173778823203
Butch Davis,Bruce Arians,,Offensive,DC,-0.11862505714236952,-0.06693801655855904,-0.5168264734823138,-0.113173778823203
Butch Davis,Bruce Arians,,Offensive,DC,-0.11862505714236952,-0.06693801655855904,-0.5168264734823138,-0.113173778823203
Mike Tomlin,Bruce Arians,Defensive,Offensive,DC,0.01846025698693592,-0.06693801655855904,0.5537485840460703,-0.113173778823203
Mike Tomlin,Bruce Arians,Defensive,Offensive,DC,0.01846025698693592,-0.06693801655855904,0.5537485840460703,-0.113173778823203
Mike Tomlin,Bruce Arians,Defensive,Offensive,DC,0.01846025698693592,-0.06693801655855904,0.5537485840460703,-0.113173778823203
Mike Tomlin,Bruce Arians,Defensive,Offensive,DC,0.01846025698693592,-0.06693801655855904,0.5537485840460703,-0.113173778823203
Mike Tomlin,Bruce Arians,Defensive,Offensive,DC,0.01846025698693592,-0.06693801655855904,0.5537485840460703,-0.113173778823203
Chuck Pagano,Bruce Arians,Defensive,Offensive,DC,-0.03986763181729037,-0.06693801655855904,0.09823383172772038,-0.113173778823203
Dave Campo,Bruce Coslet,,,DC,-0.15205988464993833,-0.15472665878393538,-0.7779375385859324,-0.7987638531335735
Jimmy Johnson,Butch Davis,,,Other,-0.152637741745681,-0.11862505714236952,-0.7824503443335588,-0.5168264734823138
Marty Schottenheimer,Cam Cameron,Defensive,Offensive,DC,-0.2000904534055159,-0.1553713613626908,-1.1530348218742164,-0.8037986922388676
Marty Schottenheimer,Cam Cameron,Defensive,Offensive,DC,-0.2000904534055159,-0.1553713613626908,-1.1530348218742164,-0.8037986922388676
Marty Schottenheimer,Cam Cameron,Defensive,Offensive,DC,-0.2000904534055159,-0.1553713613626908,-1.1530348218742164,-0.8037986922388676
Marty Schottenheimer,Cam Cameron,Defensive,Offensive,DC,-0.2000904534055159,-0.1553713613626908,-1.1530348218742164,-0.8037986922388676
Marty Schottenheimer,Cam Cameron,Defensive,Offensive,DC,-0.2000904534055159,-0.1553713613626908,-1.1530348218742164,-0.8037986922388676
John Harbaugh,Cam Cameron,Both,Offensive,Other,0.012363768040159291,-0.1553713613626908,0.506137729109704,-0.8037986922388676
John Harbaugh,Cam Cameron,Both,Offensive,Other,0.012363768040159291,-0.1553713613626908,0.506137729109704,-0.8037986922388676
John Harbaugh,Cam Cameron,Both,Offensive,Other,0.012363768040159291,-0.1553713613626908,0.506137729109704,-0.8037986922388676
John Harbaugh,Cam Cameron,Both,Offensive,Other,0.012363768040159291,-0.1553713613626908,0.506137729109704,-0.8037986922388676
John Harbaugh,Cam Cameron,Both,Offensive,Other,0.012363768040159291,-0.1553713613626908,0.506137729109704,-0.8037986922388676
Dan Reeves,Chan Gailey,,Both,OC,-0.22584179622392603,-0.03433065436038345,-1.3541413043180495,0.14147515190203272
Dan Reeves,Chan Gailey,,Both,OC,-0.22584179622392603,-0.03433065436038345,-1.3541413043180495,0.14147515190203272
Bill Cowher,Chan Gailey,Defensive,Both,DC,-0.08872920369382274,-0.03433065436038345,-0.28335321466664876,0.14147515190203272
Bill Cowher,Chan Gailey,Defensive,Both,DC,-0.08872920369382274,-0.03433065436038345,-0.28335321466664876,0.14147515190203272
Dave Wannstedt,Chan Gailey,,Both,DC,-0.11732392417241852,-0.03433065436038345,-0.5066652062962207,0.14147515190203272
Dave Wannstedt,Chan Gailey,,Both,DC,-0.11732392417241852,-0.03433065436038345,-0.5066652062962207,0.14147515190203272
Herm Edwards,Chan Gailey,Both,Both,Other,-0.18236317945365235,-0.03433065436038345,-1.0145927323522386,0.14147515190203272
Todd Bowles,Chan Gailey,Defensive,Both,DC,0.02596594060360047,-0.03433065436038345,0.6123646197661414,0.14147515190203272
Todd Bowles,Chan Gailey,Defensive,Both,DC,0.02596594060360047,-0.03433065436038345,0.6123646197661414,0.14147515190203272
Brian Flores,Chan Gailey,Defensive,Both,DC,0.10007465955806238,-0.03433065436038345,1.1911206051315149,0.14147515190203272
Pete Carroll,Chip Kelly,Defensive,Both,DC,0.05246252437476182,0.14968122438736112,0.8192911010984887,1.5785257136453148
Tom Coughlin,Chris Palmer,Offensive,,Other,-0.09417561702531564,-0.0813336442027594,-0.32588726948295443,-0.22559719916719434
Tom Coughlin,Chris Palmer,Offensive,,Other,-0.09417561702531564,-0.0813336442027594,-0.32588726948295443,-0.22559719916719434
Jeff Fisher,Chris Palmer,Defensive,,DC,-0.09131406948191234,-0.0813336442027594,-0.30353986162707314,-0.22559719916719434
Jeff Fisher,Chris Palmer,Defensive,,DC,-0.09131406948191234,-0.0813336442027594,-0.30353986162707314,-0.22559719916719434
Jeff Fisher,Chris Palmer,Defensive,,DC,-0.09131406948191234,-0.0813336442027594,-0.30353986162707314,-0.22559719916719434
Jeff Fisher,Chris Palmer,Defensive,,DC,-0.09131406948191234,-0.0813336442027594,-0.30353986162707314,-0.22559719916719434
Mike Munchak,Chris Palmer,Offensive,,Other,-0.0075415044125099655,-0.0813336442027594,0.3506864443642508,-0.22559719916719434
Mike Munchak,Chris Palmer,Offensive,,Other,-0.0075415044125099655,-0.0813336442027594,0.3506864443642508,-0.22559719916719434
Pat Shurmur,Chris Tabor,Offensive,,OC,-0.04096146254100995,0.1432350135680498,0.089691502467944,1.528183687130244
Pat Shurmur,Chris Tabor,Offensive,,OC,-0.04096146254100995,0.1432350135680498,0.089691502467944,1.528183687130244
Rob Chudzinski,Chris Tabor,Offensive,,OC,0.0145294901366546,0.1432350135680498,0.5230510511002637,1.528183687130244
Mike Pettine,Chris Tabor,Defensive,,DC,-0.014881894061726103,0.1432350135680498,0.29336128068130646,1.528183687130244
Mike Pettine,Chris Tabor,Defensive,,DC,-0.014881894061726103,0.1432350135680498,0.29336128068130646,1.528183687130244
Hue Jackson,Chris Tabor,Offensive,,OC,0.001699838721808877,0.1432350135680498,0.4228572054738684,1.528183687130244
Hue Jackson,Chris Tabor,Offensive,,OC,0.001699838721808877,0.1432350135680498,0.4228572054738684,1.528183687130244
Matt Nagy,Chris Tabor,Offensive,,OC,0.15548452847173547,0.1432350135680498,1.6238469257929817,1.528183687130244
Matt Nagy,Chris Tabor,Offensive,,OC,0.15548452847173547,0.1432350135680498,1.6238469257929817,1.528183687130244
Matt Nagy,Chris Tabor,Offensive,,OC,0.15548452847173547,0.1432350135680498,1.6238469257929817,1.528183687130244
Matt Nagy,Chris Tabor,Offensive,,OC,0.15548452847173547,0.1432350135680498,1.6238469257929817,1.528183687130244
Matt Rhule,Chris Tabor,Both,,Other,0.03326032345814963,0.1432350135680498,0.6693304909372652,1.528183687130244
Frank Reich,Chris Tabor,Offensive,,OC,0.09295660561946005,0.1432350135680498,1.1355317840151884,1.528183687130244
Sean McDermott,Chris Tabor,Defensive,,DC,0.03900027039787352,0.1432350135680498,0.7141569120913827,1.528183687130244
John Harbaugh,Chuck Pagano,Both,Defensive,Other,0.012363768040159291,-0.03986763181729037,0.506137729109704,0.09823383172772038
Matt Nagy,Chuck Pagano,Offensive,Defensive,OC,0.15548452847173547,-0.03986763181729037,1.6238469257929817,0.09823383172772038
Matt Nagy,Chuck Pagano,Offensive,Defensive,OC,0.15548452847173547,-0.03986763181729037,1.6238469257929817,0.09823383172772038
Pete Carroll,Dan Quinn,Defensive,Defensive,DC,0.05246252437476182,-0.06179923849302912,0.8192911010984887,-0.07304221799137633
Pete Carroll,Dan Quinn,Defensive,Defensive,DC,0.05246252437476182,-0.06179923849302912,0.8192911010984887,-0.07304221799137633
Mike McCarthy,Dan Quinn,Offensive,Defensive,OC,0.018174949109275987,-0.06179923849302912,0.5515204569889957,-0.07304221799137633
Mike McCarthy,Dan Quinn,Offensive,Defensive,OC,0.018174949109275987,-0.06179923849302912,0.5515204569889957,-0.07304221799137633
Mike McCarthy,Dan Quinn,Offensive,Defensive,OC,0.018174949109275987,-0.06179923849302912,0.5515204569889957,-0.07304221799137633
Brad Childress,Darrell Bevell,Offensive,,OC,-0.14095854571012978,-0.0032861888262978,-0.6912410412286933,0.3839185579385281
Brad Childress,Darrell Bevell,Offensive,,OC,-0.14095854571012978,-0.0032861888262978,-0.6912410412286933,0.3839185579385281
Brad Childress,Darrell Bevell,Offensive,,OC,-0.14095854571012978,-0.0032861888262978,-0.6912410412286933,0.3839185579385281
Brad Childress,Darrell Bevell,Offensive,,OC,-0.14095854571012978,-0.0032861888262978,-0.6912410412286933,0.3839185579385281
Brad Childress,Darrell Bevell,Offensive,,OC,-0.14095854571012978,-0.0032861888262978,-0.6912410412286933,0.3839185579385281
Pete Carroll,Darrell Bevell,Defensive,,DC,0.05246252437476182,-0.0032861888262978,0.8192911010984887,0.3839185579385281
Pete Carroll,Darrell Bevell,Defensive,,DC,0.05246252437476182,-0.0032861888262978,0.8192911010984887,0.3839185579385281
Pete Carroll,Darrell Bevell,Defensive,,DC,0.05246252437476182,-0.0032861888262978,0.8192911010984887,0.3839185579385281
Pete Carroll,Darrell Bevell,Defensive,,DC,0.05246252437476182,-0.0032861888262978,0.8192911010984887,0.3839185579385281
Pete Carroll,Darrell Bevell,Defensive,,DC,0.05246252437476182,-0.0032861888262978,0.8192911010984887,0.3839185579385281
Pete Carroll,Darrell Bevell,Defensive,,DC,0.05246252437476182,-0.0032861888262978,0.8192911010984887,0.3839185579385281
Pete Carroll,Darrell Bevell,Defensive,,DC,0.05246252437476182,-0.0032861888262978,0.8192911010984887,0.3839185579385281
Matt Patricia,Darrell Bevell,Both,,DC,-0.007183647919542735,-0.0032861888262978,0.3534811436942166,0.3839185579385281
Matt Patricia,Darrell Bevell,Both,,DC,-0.007183647919542735,-0.0032861888262978,0.3534811436942166,0.3839185579385281
Urban Meyer,Darrell Bevell,Offensive,,Other,0.031988834245478,-0.0032861888262978,0.6594007282515357,0.3839185579385281
Chan Gailey,Dave Campo,Both,,OC,-0.03433065436038345,-0.15205988464993833,0.14147515190203272,-0.7779375385859324
Chan Gailey,Dave Campo,Both,,OC,-0.03433065436038345,-0.15205988464993833,0.14147515190203272,-0.7779375385859324
Butch Davis,Dave Campo,,,DC,-0.11862505714236952,-0.15205988464993833,-0.5168264734823138,-0.7779375385859324
Butch Davis,Dave Campo,,,DC,-0.11862505714236952,-0.15205988464993833,-0.5168264734823138,-0.7779375385859324
Todd Bowles,Dave Canales,Defensive,Offensive,DC,0.02596594060360047,0.0476805524128239,0.6123646197661414,0.7819460365248916
Vince Tobin,Dave McGinnis,,,DC,-0.22790916755157348,-0.1241868261249376,-1.3702865507442352,-0.5602614043958911
Vince Tobin,Dave McGinnis,,,DC,-0.22790916755157348,-0.1241868261249376,-1.3702865507442352,-0.5602614043958911
Vince Tobin,Dave McGinnis,,,DC,-0.22790916755157348,-0.1241868261249376,-1.3702865507442352,-0.5602614043958911
Vince Tobin,Dave McGinnis,,,DC,-0.22790916755157348,-0.1241868261249376,-1.3702865507442352,-0.5602614043958911
Vince Tobin,Dave McGinnis,,,DC,-0.22790916755157348,-0.1241868261249376,-1.3702865507442352,-0.5602614043958911
Jimmy Johnson,Dave Wannstedt,,,Other,-0.152637741745681,-0.11732392417241852,-0.7824503443335588,-0.5066652062962207
Jimmy Johnson,Dave Wannstedt,,,Other,-0.152637741745681,-0.11732392417241852,-0.7824503443335588,-0.5066652062962207
Jimmy Johnson,Dave Wannstedt,,,Other,-0.152637741745681,-0.11732392417241852,-0.7824503443335588,-0.5066652062962207
Jimmy Johnson,Dave Wannstedt,,,Other,-0.152637741745681,-0.11732392417241852,-0.7824503443335588,-0.5066652062962207
Jimmy Johnson,Dave Wannstedt,,,Other,-0.152637741745681,-0.11732392417241852,-0.7824503443335588,-0.5066652062962207
Chan Gailey,Dave Wannstedt,Both,,OC,-0.03433065436038345,-0.11732392417241852,0.14147515190203272,-0.5066652062962207
Kyle Shanahan,DeMeco Ryans,Offensive,Defensive,OC,-0.0031612807085452375,0.0239232746013419,0.384894034532779,0.5964123108936059
Kyle Shanahan,DeMeco Ryans,Offensive,Defensive,OC,-0.0031612807085452375,0.0239232746013419,0.384894034532779,0.5964123108936059
John Fox,Dennis Allen,Defensive,Defensive,DC,-0.06635486427619855,0.024195254444182735,-0.10861962003383027,0.5985363519533301
Sean Payton,Dennis Allen,Offensive,Defensive,OC,-0.06268096933679057,0.024195254444182735,-0.0799281419488768,0.5985363519533301
Sean Payton,Dennis Allen,Offensive,Defensive,OC,-0.06268096933679057,0.024195254444182735,-0.0799281419488768,0.5985363519533301
Sean Payton,Dennis Allen,Offensive,Defensive,OC,-0.06268096933679057,0.024195254444182735,-0.0799281419488768,0.5985363519533301
Sean Payton,Dennis Allen,Offensive,Defensive,OC,-0.06268096933679057,0.024195254444182735,-0.0799281419488768,0.5985363519533301
Sean Payton,Dennis Allen,Offensive,Defensive,OC,-0.06268096933679057,0.024195254444182735,-0.0799281419488768,0.5985363519533301
Sean Payton,Dennis Allen,Offensive,Defensive,OC,-0.06268096933679057,0.024195254444182735,-0.0799281419488768,0.5985363519533301
Tom Coughlin,Dick Jauron,Offensive,Defensive,Other,-0.09417561702531564,-0.10938958549068978,-0.32588726948295443,-0.44470156602889627
Tom Coughlin,Dick Jauron,Offensive,Defensive,Other,-0.09417561702531564,-0.10938958549068978,-0.32588726948295443,-0.44470156602889627
Tom Coughlin,Dick Jauron,Offensive,Defensive,Other,-0.09417561702531564,-0.10938958549068978,-0.32588726948295443,-0.44470156602889627
Tom Coughlin,Dick Jauron,Offensive,Defensive,Other,-0.09417561702531564,-0.10938958549068978,-0.32588726948295443,-0.44470156602889627
Steve Mariucci,Dick Jauron,,Defensive,Other,-0.24082343347378088,-0.10938958549068978,-1.4711411978697686,-0.44470156602889627
Steve Mariucci,Dick Jauron,,Defensive,Other,-0.24082343347378088,-0.10938958549068978,-1.4711411978697686,-0.44470156602889627
Pat Shurmur,Dick Jauron,Offensive,Defensive,OC,-0.04096146254100995,-0.10938958549068978,0.089691502467944,-0.44470156602889627
Pat Shurmur,Dick Jauron,Offensive,Defensive,OC,-0.04096146254100995,-0.10938958549068978,0.089691502467944,-0.44470156602889627
Bill Cowher,Dick LeBeau,Defensive,,DC,-0.08872920369382274,-0.12144172878972308,-0.28335321466664876,-0.5388234206393213
Bill Cowher,Dick LeBeau,Defensive,,DC,-0.08872920369382274,-0.12144172878972308,-0.28335321466664876,-0.5388234206393213
Bruce Coslet,Dick LeBeau,,,OC,-0.15472665878393538,-0.12144172878972308,-0.7987638531335735,-0.5388234206393213
Bruce Coslet,Dick LeBeau,,,OC,-0.15472665878393538,-0.12144172878972308,-0.7987638531335735,-0.5388234206393213
Bruce Coslet,Dick LeBeau,,,OC,-0.15472665878393538,-0.12144172878972308,-0.7987638531335735,-0.5388234206393213
Bruce Coslet,Dick LeBeau,,,OC,-0.15472665878393538,-0.12144172878972308,-0.7987638531335735,-0.5388234206393213
Bill Cowher,Dick LeBeau,Defensive,,DC,-0.08872920369382274,-0.12144172878972308,-0.28335321466664876,-0.5388234206393213
Bill Cowher,Dick LeBeau,Defensive,,DC,-0.08872920369382274,-0.12144172878972308,-0.28335321466664876,-0.5388234206393213
Bill Cowher,Dick LeBeau,Defensive,,DC,-0.08872920369382274,-0.12144172878972308,-0.28335321466664876,-0.5388234206393213
Mike Tomlin,Dick LeBeau,Defensive,,DC,0.01846025698693592,-0.12144172878972308,0.5537485840460703,-0.5388234206393213
Mike Tomlin,Dick LeBeau,Defensive,,DC,0.01846025698693592,-0.12144172878972308,0.5537485840460703,-0.5388234206393213
Mike Tomlin,Dick LeBeau,Defensive,,DC,0.01846025698693592,-0.12144172878972308,0.5537485840460703,-0.5388234206393213
Mike Tomlin,Dick LeBeau,Defensive,,DC,0.01846025698693592,-0.12144172878972308,0.5537485840460703,-0.5388234206393213
Mike Tomlin,Dick LeBeau,Defensive,,DC,0.01846025698693592,-0.12144172878972308,0.5537485840460703,-0.5388234206393213
Mike Tomlin,Dick LeBeau,Defensive,,DC,0.01846025698693592,-0.12144172878972308,0.5537485840460703,-0.5388234206393213
Mike Tomlin,Dick LeBeau,Defensive,,DC,0.01846025698693592,-0.12144172878972308,0.5537485840460703,-0.5388234206393213
Mike Tomlin,Dick LeBeau,Defensive,,DC,0.01846025698693592,-0.12144172878972308,0.5537485840460703,-0.5388234206393213
Mike Mularkey,Dick LeBeau,Offensive,,OC,-0.03955344516604212,-0.12144172878972308,0.10068748910430443,-0.5388234206393213
Mike Mularkey,Dick LeBeau,Offensive,,OC,-0.03955344516604212,-0.12144172878972308,0.10068748910430443,-0.5388234206393213
Jack Del Rio,Dirk Koetter,Defensive,Offensive,DC,-0.04724274263259539,-0.0943875187401614,0.04063751125005144,-0.3275421272042371
Jack Del Rio,Dirk Koetter,Defensive,Offensive,DC,-0.04724274263259539,-0.0943875187401614,0.04063751125005144,-0.3275421272042371
Jack Del Rio,Dirk Koetter,Defensive,Offensive,DC,-0.04724274263259539,-0.0943875187401614,0.04063751125005144,-0.3275421272042371
Jack Del Rio,Dirk Koetter,Defensive,Offensive,DC,-0.04724274263259539,-0.0943875187401614,0.04063751125005144,-0.3275421272042371
Jack Del Rio,Dirk Koetter,Defensive,Offensive,DC,-0.04724274263259539,-0.0943875187401614,0.04063751125005144,-0.3275421272042371
Mike Smith,Dirk Koetter,Defensive,Offensive,DC,-0.107376106105729,-0.0943875187401614,-0.42897719159770586,-0.3275421272042371
Mike Smith,Dirk Koetter,Defensive,Offensive,DC,-0.107376106105729,-0.0943875187401614,-0.42897719159770586,-0.3275421272042371
Mike Smith,Dirk Koetter,Defensive,Offensive,DC,-0.107376106105729,-0.0943875187401614,-0.42897719159770586,-0.3275421272042371
Lovie Smith,Dirk Koetter,Defensive,Offensive,DC,-0.11422266320972452,-0.0943875187401614,-0.4824457437328206,-0.3275421272042371
Dan Quinn,Dirk Koetter,Defensive,Offensive,DC,-0.06179923849302912,-0.0943875187401614,-0.07304221799137633,-0.3275421272042371
Dan Quinn,Dirk Koetter,Defensive,Offensive,DC,-0.06179923849302912,-0.0943875187401614,-0.07304221799137633,-0.3275421272042371
Bill Cowher,Dom Capers,Defensive,,DC,-0.08872920369382274,-0.17070298480933832,-0.28335321466664876,-0.9235318216236539
Bill Cowher,Dom Capers,Defensive,,DC,-0.08872920369382274,-0.17070298480933832,-0.28335321466664876,-0.9235318216236539
Bill Cowher,Dom Capers,Defensive,,DC,-0.08872920369382274,-0.17070298480933832,-0.28335321466664876,-0.9235318216236539
Tom Coughlin,Dom Capers,Offensive,,Other,-0.09417561702531564,-0.17070298480933832,-0.32588726948295443,-0.9235318216236539
